0.01	4.4604685305016786e-49
0.02	1.2353016769544009e-40
0.03	5.481947824620742e-40
0.04	1.4597931683484119e-39
0.05	3.257177974749808e-39
0.06	6.726767410694889e-39
0.07	1.3386632287625518e-38
0.08	2.615070867428383e-38
0.09	5.060375399758641e-38
0.1	9.74448876061705e-38
0.11	1.8716885632130265e-37
0.12	3.5903325403438532e-37
0.13	6.882351898938901e-37
0.14	1.3188128409696162e-36
0.15	2.52666755140811e-36
0.16	4.840281007712669e-36
0.17	9.271945777252195e-36
0.18	1.7760681234128726e-35
0.19	3.402062718473585e-35
0.2	6.516611919101934e-35
0.21	1.2482447693218937e-34
0.22	2.3909846714021577e-34
0.23	4.579872420394458e-34
0.24	8.772628417668612e-34
0.25	1.6803740502304462e-33
0.26	3.218712111358711e-33
0.27	6.165357563922345e-33
0.28	1.1809578195607013e-32
0.29	2.2620932005221804e-32
0.3	4.3329791354298826e-32
0.31	8.299705810849082e-32
0.32	1.5897864768930549e-31
0.33	3.0451935234644125e-31
0.34	5.832986833522338e-31
0.35	1.1172930430684795e-30
0.36	2.140144971079026e-30
0.37	4.0993905091608155e-30
0.38	7.852272987428803e-30
0.39	1.504081909966343e-29
0.4	2.8810287103780765e-29
0.41	5.518533515330528e-29
0.42	1.0570603496587006e-28
0.43	2.0247708557244124e-28
0.44	3.878394473418346e-28
0.45	7.42896098534111e-28
0.46	1.422997626980915e-27
0.47	2.725713932794314e-27
0.48	5.2210322087403006e-27
0.49	1.000074769282817e-26
0.5	1.9156164991316248e-26
0.51	3.669312219902141e-26
0.52	7.028469515284734e-26
0.53	1.3462845559815595e-25
0.54	2.578772095024211e-25
0.55	4.939569044693581e-25
0.56	9.461612522632003e-25
0.57	1.8123465978190428e-24
0.58	3.471501483250931e-24
0.59	6.649568334619791e-24
0.6	1.273707047227613e-23
0.61	2.439751816235822e-23
0.62	4.6732794152172835e-23
0.63	8.951541852477763e-23
0.64	1.7146439238308495e-22
0.65	3.284354621786488e-22
0.66	6.291093521942465e-22
0.67	1.2050421546836044e-21
0.68	2.3082260492546914e-21
0.69	4.421345322858698e-21
0.7	8.468968830100708e-21
0.71	1.622208350802224e-20
0.72	3.107296751476152e-20
0.73	5.951943902248718e-20
0.74	1.140078951219783e-19
0.75	2.183790768799631e-19
0.76	4.1829928679870276e-19
0.77	8.012411071436202e-19
0.78	1.5347559320264308e-18
0.79	2.939783979990065e-18
0.8	5.631077664313204e-18
0.81	1.0786178806795936e-17
0.82	2.066063730384785e-17
0.83	3.957489871502972e-17
0.84	7.580466106982946e-17
0.85	1.4520180282178146e-16
0.86	2.7813017359544446e-16
0.87	5.327509160418495e-16
0.88	1.0204701448763579e-15
0.89	1.954683296128152e-15
0.9	3.744143625706317e-15
0.91	7.171807073649932e-15
0.92	1.3737404822965956e-14
0.93	2.631363188273905e-14
0.94	5.040305878609231e-14
0.95	9.654571236366454e-14
0.96	1.8493073238601559e-13
0.97	3.542298766413082e-13
0.98	6.785178638853706e-13
0.99	1.2996828386605907e-12
1.0	2.4895077506673016e-12
1.01	4.768585578170482e-12
1.02	9.134098261088087e-12
1.03	1.7496121161198047e-11
1.04	3.3513352597857504e-11
1.05	6.419393144345458e-11
1.06	1.2296176045455957e-10
1.07	2.355299666823278e-10
1.08	4.5115135795310073e-10
1.09	8.641683716511926e-10
1.1	1.655291425809929e-9
1.11	3.170666497692442e-9
1.12	6.073326957922405e-9
1.13	1.163329551205449e-8
1.14	2.228326671829352e-8
1.15	4.2683002002664315e-8
1.16	8.175814987053948e-8
1.17	1.566055515457031e-7
1.18	2.9997374957442926e-7
1.19	5.745917021816547e-7
1.2	1.10061505276512e-6
1.21	2.10819872576267e-6
1.22	4.038198329326174e-6
1.23	7.735061001459148e-6
1.24	1.4816302671859557e-5
1.25	2.8380231884757177e-5
1.26	5.4361575871580074e-5
1.27	0.00010412814607158877
1.28	0.00019945468155522359
1.29	0.00038205011320325584
1.3	0.0007318067836788658
1.31	0.001401756340675369
1.32	0.0026850268164306263
1.33	0.005143097124481774
1.34	0.00985146512131162
1.35	0.01887021821432128
1.36	0.03614539878802246
1.37	0.0692355455939367
1.38	0.13261883765074226
1.39	0.2540278400199995
1.4	0.4865835400787446
1.41	0.9320377697850871
1.42	1.7852934445036444
1.43	3.4196818909201725
1.44	6.550309290100288
1.45	12.546942424644298
1.46	24.033332967232862
1.47	46.03520714173172
1.48	88.17920924540627
1.49	168.90491921120193
1.5	323.5328597055759
1.51	619.718548151828
1.52	1187.0543204573007
1.53	2273.770833418918
1.54	4355.347277549065
1.55	8342.551337740382
1.56	15979.934179209613
1.57	30609.136945513423
1.58	58630.983960381745
1.59	112306.08318952983
1.6	215119.30159480605
1.61	412055.2743393281
1.62	789280.8681141536
1.63	1.5118464137362794e6
1.64	2.8959014098345935e6
1.65	5.547021773697741e6
1.66	1.062517199424766e7
1.67	2.0352233056422185e7
1.68	3.8984158619472146e7
1.69	7.467311420102865e7
1.7	1.4303435502888295e8
1.71	2.7397848526112103e8
1.72	5.247984679682066e8
1.73	1.0052374430761894e9
1.74	1.9255054628390672e9
