4.03,1.6167e+08
4.04,1.4622e+08
4.05,1.3221e+08
4.06,1.1952e+08
4.07,1.0803e+08
4.08,9.7616e+07
4.09,8.8191e+07
4.1,7.9659e+07
4.11,7.1937e+07
4.12,6.4951e+07
4.13,5.8632e+07
4.14,5.2917e+07
4.15,4.7749e+07
4.16,4.3078e+07
4.17,3.8857e+07
4.18,3.5043e+07
4.19,3.1597e+07
4.2,2.8485e+07
4.21,2.5674e+07
4.22,2.3137e+07
4.23,2.0847e+07
4.24,1.878e+07
4.25,1.6916e+07
4.26,1.5233e+07
4.27,1.3716e+07
4.28,1.2348e+07
4.29,1.1115e+07
4.3,1.0003e+07
4.31,9.0006e+06
4.32,8.0976e+06
4.33,7.2841e+06
4.34,6.5513e+06
4.35,5.8913e+06
4.36,5.297e+06
4.37,4.7619e+06
4.38,4.2803e+06
4.39,3.8468e+06
4.4,3.4567e+06
4.41,3.1058e+06
4.42,2.79e+06
4.43,2.5061e+06
4.44,2.2507e+06
4.45,2.0211e+06
4.46,1.8146e+06
4.47,1.629e+06
4.48,1.4623e+06
4.49,1.3124e+06
4.5,1.1777e+06
4.51,1.0567e+06
4.52,9.4805e+05
4.53,8.5045e+05
4.54,7.6281e+05
4.55,6.8411e+05
4.56,6.1346e+05
4.57,5.5004e+05
4.58,4.9312e+05
4.59,4.4204e+05
4.6,3.962e+05
4.61,3.5508e+05
4.62,3.1819e+05
4.63,2.851e+05
4.64,2.5543e+05
4.65,2.2881e+05
4.66,2.0495e+05
4.67,1.8356e+05
4.68,1.6439e+05
4.69,1.472e+05
4.7,1.3179e+05
4.71,1.1799e+05
4.72,1.0562e+05
4.73,94539
4.74,84611
4.75,75719
4.76,67755
4.77,60623
4.78,54237
4.79,48519
4.8,43399
4.81,38817
4.82,34715
4.83,31044
4.84,27758
4.85,24819
4.86,22188
4.87,19835
4.88,17730
4.89,15847
4.9,14162
4.91,12656
4.92,11309
4.93,10105
4.94,9027.9
4.95,8065.2
4.96,7204.6
4.97,6435.3
4.98,5747.7
4.99,5133.2
5,4584.1
5.01,4093.4
5.02,3655
5.03,3263.2
5.04,2913.3
5.05,2600.7
5.06,2321.5
5.07,2072.1
5.08,1849.4
5.09,1650.5
5.1,1472.9
5.11,1314.3
5.12,1172.8
5.13,1046.4
5.14,933.52
5.15,832.8
5.16,742.9
5.17,662.66
5.18,591.05
5.19,527.15
5.2,470.13
5.21,419.25
5.22,373.86
5.23,333.36
5.24,297.23
5.25,265
5.26,236.25
5.27,210.61
5.28,187.74
5.29,167.35
5.3,149.16
5.31,132.94
5.32,118.48
5.33,105.59
5.34,94.091
5.35,83.843
5.36,74.707
5.37,66.563
5.38,59.304
5.39,52.833
5.4,47.067
5.41,41.928
5.42,37.348
5.43,33.266
5.44,29.63
5.45,26.389
5.46,23.502
5.47,20.93
5.48,18.638
5.49,16.597
5.5,14.778
5.51,13.158
5.52,11.716
5.53,10.43
5.54,9.2859
5.55,8.2666
5.56,7.3588
5.57,6.5504
5.58,5.8306
5.59,5.1897
5.6,4.6189
5.61,4.1108
5.62,3.6584
5.63,3.2556
5.64,2.8971
5.65,2.5778
5.66,2.2937
5.67,2.0407
5.68,1.8155
5.69,1.6151
5.7,1.4367
5.71,1.2779
5.72,1.1365
5.73,1.0106
5.74,0.89861
5.75,0.79886
5.76,0.71006
5.77,0.63097
5.78,0.56054
5.79,0.49779
5.8,0.44187
5.81,0.39202
5.82,0.34755
5.83,0.30787
5.84,0.27241
5.85,0.24071
5.86,0.21232
5.87,0.18686
5.88,0.16397
5.89,0.14335
5.9,0.1247
5.91,0.10778
5.92,0.092344
5.93,0.078187
5.94,0.065111
5.95,0.052936
5.96,0.041494
5.97,0.030627
5.98,0.020185
5.99,0.010023
6,0
